id,brand,title,price,status,start_time,distance,volumn,gear,tag
1992,英菲尼迪,Q50L 2016款 2.0T 进取版-一手寄卖车 合同保证 包过户,19.58,,2016年,3.8万公里,2.0升,自动,会员2年_可分期付
1993,丰田,卡罗拉 2009款 1.6L 自动GL天窗特别版-油耗低办证快,6.0,,2010年,5万公里,1.6升,自动,会员1年_行驶证已验
1994,道奇,挑战者 2017款 道奇挑战者 3.6 SXT Plus-只微聊宁波交易同行勿扰支持分期,39.8,,2017年,0.3万公里,3.6升,自动,高配_会员1年_可分期付
1995,保时捷,"Panamera 2012款 Panamera GTS 4.8L-本公司承诺:无事故车,无泡水车",70.8,,2013年,6.5万公里,4.8升,自动,会员1年_可分期付
1996,保时捷,"Boxster 2013款 Boxster 2.7L-本公司承诺:无事故车,无泡水车",51.88,,2016年,2.8万公里,2.7升,自动,低配_会员1年_可分期付
1997,日产,天籁 2005款 230JM-全程4s店保养个人一手车,2.0,,2005年,13万公里,2.3升,自动,会员1年_可分期付
1998,奥迪,A8L 2013款 A8L 50 TFSI quattro豪华型-极品私家车 车况原版 支持检测,35.0,,2013年,14万公里,3.0升,自动,会员1年_可分期付
1999,凯迪拉克,"ATSL 2017款 28T 时尚型-个人一手车,全程4S店保养",17.6,,2017年,2万公里,2.0升,自动,会员1年_可分期付
2000,大众,"CC 2015款 1.8TSI 豪华型-精品车况,有意者微聊车商勿扰。",19.98,,2015年,3.7万公里,1.8升,自动,会员1年_可分期付
2001,别克,君威 2012款 2.0T GS超级运动版-车况精品无事故,8.9,,2012年,4.6万公里,2.0升,自动,高配_会员1年
2002,大众,迈腾 2009款 1.8TSI DSG豪华型-车况精品无事故,5.3,,2009年,6.9万公里,1.8升,自动,会员1年
2003,大众,途观 2010款 2.0TSI 自动四驱旗舰版-正规车行手续齐全看车可优惠,9.6,,2010年,6万公里,2.0升,自动,会员2年
2004,奥迪,A6L 2017款 30 FSI 技术型-全车无补漆 准新车,31.59,,2017年,1万公里,2.5升,自动,会员1年_可分期付
2005,宝马,3系 2013款 改款 328Li 豪华设计套装-宝马3系 2013款 改款 328Li 豪华设计套装,18.6,,2013年,8.00万公里,2.0升,自动,会员2年
2006,玛莎拉蒂,"总裁 2013款 3.0T 标准型-车在宁波,车商勿扰,支持按揭。",64.98,,2014年,9万公里,3.0升,自动,低配_会员1年_可分期付
2007,大通,G10 2016款 2.0T 自动 时尚版,8.0,,2016年,4.3万公里,2.0升,自动,会员1年_可分期付
2008,大众,途观 2010款 1.8TSI 自动四驱风尚版-正规车行手续齐全看车可优惠,8.8,,2010年,6.8万公里,1.8升,自动,会员2年
2009,宝马,"X5 2008款 xDrive30i豪华型-本公司承诺:无事故车,无泡水车",17.38,,2009年,14.3万公里,3.0升,自动,会员1年_可分期付
2010,玛莎拉蒂,Ghibli 2014款 3.0T 标准版-展厅现车不要拿事故虚假车来比,56.0,,2015年,3万公里,3.0升,自动,低配_会员1年_可分期付
2011,奥迪,"A8L 2013款 A8L 55 TFSI quattro豪华型-个人一手车,没过记录,精品车",46.8,,2013年,11.2万公里,4.0升,自动,会员1年_可分期付
2012,别克,君越 2012款 eAssist 2.4L豪雅版-精品车况 支持鉴定 分期,7.0,,2013年,6万公里,2.4升,自动,会员1年_可分期付
2013,马自达,6 ATENZA阿特兹 2014款 2.0L 蓝天豪华版-车商勿扰 支持检测分期,12.28,,2014年,6.5万公里,2.0升,自动,会员1年_可分期付
2014,保时捷,Panamera 2011款 Panamera 3.6 双离合-帕拉梅拉 紫檀,44.8,,2011年,11万公里,3.6升,自动,低配_会员1年_可分期付
2015,宝马,"3系 2013款 320i 运动设计套装-全程4s店保养,可按揭精品车况",14.38,,2013年,8.5万公里,2.0升,自动,会员1年_可分期付
2016,别克,君威 2009款 2.0T 豪华运动版-车况精品无事故,5.6,,2009年,7.8万公里,2.0升,自动,高配_会员1年
2017,奔驰,R级 2010款 R 350 L 4MATIC-车况板正 支持检测,23.99,,2011年,10万公里,3.5升,自动,会员1年_可分期付
2018,宝骏,"530 2018款 530 1.5T DCT旗舰型-车在宁波,车商勿扰,支持按揭。",8.58,,2018年,1万公里,1.5升,自动,会员1年_可分期付
2019,大众,"新宝来 2011款 1.6L 自动时尚型-月度特惠车,1成首付低利息",4.83,,2011年,7.2万公里,1.6升,自动,会员1年_可分期付
2020,奔驰,C级 2017款 改款 C 180 L 动感型运动版,22.0,,2017年,3.36万公里,1.6升,自动,低配_会员1年_可分期付
2021,大众,途观 2010款 1.8TSI 自动四驱风尚版-正规车行手续齐全看车可优惠,8.8,,2010年,6.8万公里,1.8升,自动,会员2年
2022,宝马,3系 2013款 改款 328Li 豪华设计套装-本人自用车国四排放可外迁,19.5,,2013年,8万公里,2.0升,自动,会员2年
2023,宝马,"6系 2013款 改款 640i Gran Coupe-本公司承诺:无事故车,无泡水车",37.8,,2013年,8.8万公里,3.0升,自动,会员1年_可分期付
2024,英菲尼迪,Q50 2014款 3.7L 舒适版-纯一手没有过户记录绝无调表,26.5,,2015年,2.4万公里,3.7升,自动,会员1年_可分期付
2025,福特,"野马 2016款 2.3T 运动版-进本网店购车有优惠,同行勿扰",25.98,,2016年,1万公里,2.3升,自动,会员1年_可分期付
2026,马自达,6 ATENZA阿特兹 2015款 2.0L 蓝天尊贵版-车商勿扰 支持检测分期,12.38,,2015年,5万公里,2.0升,自动,会员1年_可分期付
2027,现代,名图 2014款 1.8L 自动舒适型GL,4.0,,2013年,7.5万公里,1.8升,自动,会员1年
2028,雪佛兰,科鲁兹 2011款 1.6L SL天地版 AT,2.38,,2010年,10.5万公里,1.6升,自动,会员1年
2029,雪佛兰,迈锐宝 2013款 2.4L 自动旗舰版-车况精品无事故,7.6,,2013年,5.6万公里,2.4升,自动,高配_会员1年
2030,宝马,3系(进口) 2010款 325i豪华型-车况精品无事故,10.2,,2010年,10万公里,2.5升,自动,会员1年
2031,奇瑞,A3三厢 2010款 三厢 1.6L 手动豪华型-车况好 自己家庭代步车,1.39,,2009年,8万公里,1.6升,手动,会员1年_可分期付
2032,大众,"甲壳虫 2010款 2.0 BlackOrange豪华版-精品优质车源,1成首付低利息",8.98,,2010年,10.5万公里,2.0升,自动,会员1年_可分期付
2033,江铃,福特新世代全顺 2017款 新全顺 短轴低顶版,9.0,,2017年,3.56万公里,2.0升,手动,会员1年_可分期付
2034,大通,G10 2014款 2.0T 自动精英版,5.95,,2014年,6.75万公里,2.0升,自动,会员1年_可分期付
2035,奥迪,A6L 2010款 2.4L 技术型-包过户上牌可分期无事故,12.0,,2010年,5.8万公里,2.4升,自动,会员2年
2036,别克,君越 2012款 2.4L SIDI豪华版-正规车行手续齐全看车可优惠,7.8,,2012年,6.8万公里,2.4升,自动,会员2年
2037,奥迪,A6L 2012款 TFSI 标准型-奥迪A6L 2012款 TFSI 标准型,19.0,,2013年,12.00万公里,2.0升,自动,会员2年
2038,保时捷,Cayman 2009款 Cayman 2.9L,25.8,,2010年,6万公里,2.9升,自动,低配_会员5年
2039,英菲尼迪,Q70L 2015款 Q70L 2.5L 悦享版-车况极品。全程4S保养,25.6,,2016年,6万公里,2.5升,自动,会员1年_可分期付
2040,奔驰,唯雅诺 2011款 2.5L 限量版-精品车况 支持鉴定 分期,12.5,,2011年,6万公里,2.5升,自动,会员1年_可分期付
2041,日产,天籁 2005款 230JM-私家一手车全程4s店保养,2.0,,2005年,14万公里,2.3升,自动,会员1年_可分期付
2042,宝马,3系(进口) 2007款 325i敞篷轿跑车-车商勿扰 支持检测分期,11.58,,2008年,9.9万公里,2.5升,自动,会员1年_可分期付
2043,吉利,帝豪三厢 2016款 三厢 1.5L 手动时尚型,2.55,,2015年,5.5万公里,1.5升,手动,低配_会员1年
2044,大众,"CC 2016款 1.8TSI 豪华型-精品车况,有意者微聊车商勿扰。",19.8,,2017年,2.4万公里,1.8升,自动,会员1年_可分期付
2045,马自达,睿翼 2010款 轿跑 2.5L 自动至尊版-车况精品无事故,6.6,,2010年,6.2万公里,2.5升,自动,高配_会员1年
2046,别克,君威 2012款 2.4L SIDI旗舰版-车况精品无事故,6.9,,2012年,6万公里,2.4升,自动,会员1年
2047,丰田,"兰德酷路泽 2010款 4.0 手自一体 GX—R-,车况完美 无瑕疵 实表",28.99,,2010年,5万公里,4.0升,自动,低配_会员1年_可分期付
2048,本田,思域 2009款 1.8L 自动经典版-注:车商请勿来电 买车请用微聊,4.68,,2010年,8万公里,1.8升,自动,会员1年_可分期付
2049,福特,"福克斯两厢 2015款 两厢 1.6L 自动风尚型-精品优质车源,1成首付低利息",7.58,,2015年,2.9万公里,1.6升,自动,会员1年_可分期付
2050,奔驰,C级 2008款 C 230 时尚型-本人车主店铺车源多看车微聊,8.68,,2009年,10万公里,2.5升,自动,会员2年_行驶证已验
2051,奥迪,"A6L 2014款 35 FSI 舒适型-老板一手车,全程走4S送保险",22.9,,2014年,8.5万公里,2.8升,自动,会员1年_可分期付
2052,奥迪,"Q5 2010款 2.0TFSI 舒适型-精品车况,支持按揭,车商勿扰",14.38,,2010年,12万公里,2.0升,自动,会员1年_可分期付
2053,别克,君威 2010款 2.0L 世博版-包过户上牌可分期无事故,4.5,,2010年,5.8万公里,2.0升,自动,低配_会员2年
2054,丰田,普瑞维亚 2012款 2.4L 7人座豪华版-个人一手,31.0,,2015年,8万公里,2.4升,自动,会员1年
2055,宝马,"X1 2016款 sDrive20Li 豪华型-本公司承诺:无事故车,无泡水车",21.68,,2016年,1.7万公里,2.0升,自动,会员1年_可分期付
2056,三菱,欧蓝德(进口) 2014款 2.4L 四驱豪华超值版 7座-精品车况 支持鉴定 分期,11.0,,2014年,6万公里,2.4升,自动,会员1年_可分期付
2057,宝马,2系(进口) 2015款 220i 敞篷轿跑车 领先型-车商勿扰 支持检测分期,25.88,,2015年,3万公里,2.0升,自动,会员1年_可分期付
2058,保时捷,Panamera 2010款 Panamera 3.6L-保时捷帕拉梅拉 白,38.0,,2010年,8万公里,3.6升,自动,低配_会员1年_可分期付
2059,英菲尼迪,Q50L 2016款 2.0T 悦享版-一手寄卖车 合同保证 包过户,18.88,,2016年,4.2万公里,2.0升,自动,会员2年_可分期付
2060,别克,君威 2010款 2.0L 世博版-车况精品无事故,5.2,,2010年,7万公里,2.0升,自动,低配_会员1年
2061,宝马,5系 2010款 523Li 豪华型-车况精品无事故,11.9,,2010年,5.8万公里,2.5升,自动,会员1年
2062,本田,思域 2008款 1.8L 自动纪念经典版-注:车商请勿来电 买车请用微聊,3.78,,2008年,10万公里,1.8升,自动,低配_会员1年_可分期付
2063,大众,甲壳虫 2018款 280TSI 至乐型-注:车商请勿来电 买车请用微聊,17.98,,2018年,0.8万公里,1.4升,自动,高配_会员1年_可分期付
2064,别克,君越 2013款 2.4L SIDI领先舒适型-本人车主店铺车源多看车微聊,13.56,,2016年,3万公里,2.4升,自动,低配_会员2年
2065,斯柯达,明锐 2009款 2.0 手自一体 逸俊版-本人车主店铺车源多看车微聊,3.99,,2009年,8.6万公里,2.0升,自动,会员2年
2066,宝马,"3系 2016款 320Li 时尚型-一手车 全程4S,车主保养干净",23.6,,2016年,3.5万公里,2.0升,自动,会员1年_可分期付
2067,宝马,"3系 2016款 320Li 时尚型-一手车,全套M3包围",23.9,,2016年,3.8万公里,2.0升,自动,会员1年_可分期付
2068,吉利,帝豪三厢 2018款 帝豪 1.5L CVT尊贵型,7.2,,2018年,0.8万公里,1.5升,自动,高配_会员2年_可分期付
2069,哈弗,H6 2018款 H6 红标 运动版 1.5T 自动两驱精英型,7.9,,2018年,1.2万公里,1.5升,自动,会员2年_可分期付
2070,别克,GL8 2006款 陆尊 3.0L XT 导航版-大量别克陆尊批发零售,3.2,,2007年,16万公里,3.0升,自动,高配_会员1年
2071,东南,V3菱悦 2015款 1.5 手动 幸福版-注:车商请勿来电 买车请用微聊,3.58,,2015年,3万公里,1.5升,手动,会员1年_可分期付
2072,丰田,皇冠 2005款 2.5 手自一体 行政版-全程4s店保养个人一手车,4.76,,2005年,14万公里,2.5升,自动,低配_会员1年_可分期付
2073,别克,GL8 2014款 3.0L XT豪华商务旗舰版-常年大量批发商务 欢迎点击店铺,14.0,,2014年,7万公里,3.0升,自动,高配_会员1年_可分期付
2074,本田,锋范经典 2014款 风尚 1.5L 自动精英版-14年上牌本田锋范,6.63,,2014年,5万公里,1.5升,自动,高配_会员1年_可分期付
2075,奥迪,TT 2017款 TT Coupe 45 TFSI-车商勿扰 支持检测分期,34.88,,2017年,3万公里,2.0升,自动,会员1年_可分期付
2076,大众,高尔夫 2016款 230TSI 自动豪华型-大众 高尔夫 2016款 230TSI 自动豪华型,13.3,,2017年,0.29万公里,1.4升,自动,会员4年
2077,依维柯,"2009款 手动 2.8T V39 6座 柴油-现车多,有质保,包提档过户",3.56,,2011年,9.16万公里,2.8升,手动,低配_会员1年_可分期付
2078,江铃,"经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3-现车多,有质保,包提档过户",5.2,,2013年,7.1万公里,2.8升,手动,会员1年_可分期付
2079,福特,蒙迪欧 2013款 2.0L GTDi200豪华型-正规私家一手车,11.9,,2014年,3.6万公里,2.0升,自动,会员1年
2080,马自达,6 2011款 2.0L 自动豪华型-正规私家一手车,5.1,,2011年,6.22万公里,2.0升,自动,会员1年
2081,马自达,3 2013款 1.6 手自一体 舒适版-注:车商请勿来电 买车请用微聊,6.28,,2013年,6.5万公里,1.6升,自动,会员1年_可分期付
2082,福特,嘉年华两厢 2012款 两厢 1.5L 自动动感限量版-注:车商请勿来电 买车请用微聊,4.28,,2012年,5.5万公里,1.5升,自动,高配_会员1年_可分期付
2083,丰田,锐志 2013款 2.5V 菁锐版-精品车况 近期购车 优惠多多,13.8,,2014年,6.9万公里,2.5升,自动,会员2年_可分期付
2084,宝马,5系GT 2013款 535i 典雅型-首付低 利率低 提车快,29.8,,2013年,10.57万公里,3.0升,自动,低配_会员4年
2085,奔驰,"E级 2015款 E 200 L-老板一手车,全程4S保养送保险",27.2,,2015年,7.5万公里,2.0升,自动,会员1年_可分期付
2086,别克,君威 2010款 2.0T 旗舰运动版-私家车手续齐全可以过户分期,5.3,,2010年,5.7万公里,2.0升,自动,高配_会员2年
2087,大众,POLO 2018款 1.5L Cross 自动,7.8,,2018年,1.2万公里,1.5升,自动,会员2年_可分期付
2088,日产,天籁 2009款 公爵 2.5L XV VIP尊享版-个人一手车按时保养零事故,9.58,,2011年,9.4万公里,2.5升,自动,高配_会员2年
2089,奇瑞,瑞虎 2014款 魔力版 1.6L CVT风尚版-注:车商请勿来电 买车请用微聊,3.78,,2014年,7万公里,1.6升,自动,会员1年_可分期付
2090,奥迪,A6L 2011款 2.4L 豪华型-车商勿扰 车况非常好 高配,14.88,,2012年,9万公里,2.4升,自动,会员1年_可分期付
2091,本田,CRV 2008款 2.0L 自动两驱都市版-09年上牌本田CRV 银灰,6.66,,2009年,12.8万公里,2.0升,自动,高配_会员1年_可分期付
2092,大众,迈腾 2018款 280TSI DSG 越享型-大众 迈腾 2018款 280TSI DSG 越享型,16.0,,2017年,0.13万公里,1.4升,自动,会员4年
2093,本田,思域 2016款 220TURBO 自动豪华版-实车实图接受检测可分期可质保,12.5,,2016年,4万公里,1.5升,自动,会员1年
2094,大众,高尔夫 2016款 230TSI 自动豪华型,11.8,,2017年,5万公里,1.4升,自动,会员2年
2095,马自达,6 ATENZA阿特兹 2015款 2.0L 蓝天豪华版-车况精品无事故,11.2,,2015年,3.9万公里,2.0升,自动,会员1年
2096,现代,名图 2014款 1.8L 自动舒适型GL,3.58,,2013年,15万公里,1.8升,自动,会员1年
2097,丰田,卡罗拉 2014款 1.6L CVT GLXi-注:车商请勿来电 买车请用微聊,8.98,,2015年,3.7万公里,1.6升,自动,会员1年_可分期付
2098,MINI,2012款 1.6L COOPER Bayswater-注:车商请勿来电 买车请用微聊,10.8,,2012年,7万公里,1.6升,自动,会员1年_可分期付
2099,奔驰,GLE级 2015款 GLE 400 4MATIC 轿跑SUV-首付低 利率低 提车快,63.8,,2016年,4.66万公里,3.0升,自动,会员4年
2100,丰田,普拉多 2016款 3.5L 自动VX NAVI-首付低 利率低 提车快,57.6,,2017年,3.64万公里,3.5升,自动,高配_会员4年
2101,奔驰,"S级 2010款 S 400 L HYBRID-一手车,落地160万",30.5,,2011年,9.7万公里,3.5升,自动,会员1年_可分期付
2102,沃尔沃,S60 2015款 2.0T 智远版-刚上牌 指导价30.99那款,21.5,,2019年,0.01万公里,2.0升,自动,会员1年_可分期付
2103,现代,名图 2017款 1.8L 自动尊贵型DLX-一手寄卖车 合同保证 包过户,9.58,,2017年,3.8万公里,1.8升,自动,会员2年_可分期付
2104,荣威,360 2016款 1.5L 自动智屏版-注:车商请勿来电 买车请用微聊,5.68,,2016年,4.6万公里,1.5升,自动,高配_会员1年_可分期付
2105,标致,307三厢 2008款 1.6 手动 舒适版-注:车商请勿来电 买车请用微聊,1.68,,2008年,10万公里,1.6升,手动,低配_会员1年_可分期付
2106,路虎,卫士 2016款 2.2T 手动 柴油版,69.8,,2017年,1.5万公里,2.2升,手动,高配_会员4年_可分期付
2107,风行,CM7 2014款 2.4 手动 商务型-15年上牌东风风行CM7 黑,6.66,,2015年,3万公里,2.4升,手动,低配_会员1年_可分期付
2108,大众,高尔夫 2012款 1.4TSI 自动豪华型-大众 高尔夫 2012款 1.4TSI 自动豪华型,6.0,,2012年,8.95万公里,1.4升,自动,会员4年
2109,大众,"高尔夫 2016款 1.4TSI 自动RLine-大众 高尔夫 2016款 1.4T 自动 RLine一汽大众员工用车,全程4S店保",14.0,,2016年,1.8万公里,1.4升,自动,会员4年
2110,江铃,"经典全顺 2009款 2.8T 手动 柴油标准型短轴中顶JX493ZLQ3-现车多,有质保,包提档过户",3.4,,2011年,8.6万公里,2.8升,手动,会员1年_可分期付
2111,福特,福睿斯 2017款 改款 1.5L 自动舒适型,6.8,,2018年,1.4万公里,1.5升,自动,会员2年_可分期付
2112,现代,名图 2014款 1.8L 自动舒适型GL,3.58,,2013年,15万公里,1.8升,自动,会员1年
2113,现代,名图 2014款 1.8L 自动舒适型GL,3.58,,2013年,15万公里,1.8升,自动,会员1年
2114,本田,雅阁 2008款 2.4L EXL Navi-注:车商请勿来电 买车请用微聊,5.98,,2008年,15万公里,2.4升,自动,会员1年_可分期付
2115,凯迪拉克,ATS 2014款 28T 舒适型-注:车商请勿来电 买车请用微聊,17.98,,2017年,1.5万公里,2.0升,自动,低配_会员1年_可分期付
2116,别克,君越 2013款 2.0T SIDI 精英技术型-首付低 利率低 提车快,15.9,,2016年,6.32万公里,2.0升,自动,会员4年
2117,奥迪,A5 2013款 Coupe 40 TFSI-首付低 利率低 提车快,20.8,,2012年,5.58万公里,2.0升,自动,会员4年
2118,吉利,远景SUV 2016款 1.3T CVT豪华型-车商同行不合作 详细了解请微聊,5.5,,2016年,3.6万公里,1.3升,自动,会员1年_可分期付
2119,大众,CC 2010款 2.0TSI 尊贵型-私家车手续齐全可以过户分期,10.0,,2010年,5.7万公里,2.0升,自动,低配_会员2年
